key,sample_id,model,persona,trial,final,ever_true_final_false,observed_regression,original_progress
mistral_nemo/expert/6/remove_contact_with_id,remove_contact_with_id,mistral_nemo,expert,6,True,False,False,1.0
mistral_nemo/expert/6/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,expert,6,True,False,False,1.0
mistral_nemo/expert/6/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,expert,6,False,False,False,0.0
mistral_nemo/expert/6/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,expert,6,True,False,False,1.0
mistral_nemo/expert/6/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,expert,6,True,False,False,1.0
mistral_nemo/expert/6/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,expert,6,True,False,False,1.0
mistral_nemo/expert/6/wifi_off,wifi_off,mistral_nemo,expert,6,True,False,False,1.0
mistral_nemo/expert/7/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,expert,7,True,False,False,0.5
mistral_nemo/expert/7/cellular_off,cellular_off,mistral_nemo,expert,7,True,False,False,1.0
mistral_nemo/expert/7/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,expert,7,True,False,False,1.0
mistral_nemo/expert/7/remove_contact_with_id,remove_contact_with_id,mistral_nemo,expert,7,True,False,False,1.0
mistral_nemo/expert/7/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,expert,7,True,False,False,1.0
mistral_nemo/expert/7/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,expert,7,False,False,False,0.25
mistral_nemo/expert/7/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,expert,7,False,False,False,0.25
mistral_nemo/expert/7/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,expert,7,False,False,False,0.0
mistral_nemo/expert/7/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,expert,7,True,False,False,1.0
mistral_nemo/expert/7/wifi_off,wifi_off,mistral_nemo,expert,7,True,False,False,1.0
mistral_nemo/nonexpert/0/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,0,False,False,False,0.5
mistral_nemo/nonexpert/0/cellular_off,cellular_off,mistral_nemo,nonexpert,0,True,False,False,1.0
mistral_nemo/nonexpert/0/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,0,True,False,False,1.0
mistral_nemo/nonexpert/0/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,0,True,False,False,1.0
mistral_nemo/nonexpert/0/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,0,False,False,False,0.6667
mistral_nemo/nonexpert/0/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,0,True,False,False,1.0
mistral_nemo/nonexpert/0/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,0,True,False,False,1.0
mistral_nemo/nonexpert/0/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,0,,,False,0.0
mistral_nemo/nonexpert/0/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,0,True,False,False,1.0
mistral_nemo/nonexpert/0/wifi_off,wifi_off,mistral_nemo,nonexpert,0,True,False,False,1.0
mistral_nemo/nonexpert/1/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/cellular_off,cellular_off,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,1,,,False,0.25
mistral_nemo/nonexpert/1/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/1/wifi_off,wifi_off,mistral_nemo,nonexpert,1,True,False,False,1.0
mistral_nemo/nonexpert/2/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,2,False,False,False,0.0
mistral_nemo/nonexpert/2/cellular_off,cellular_off,mistral_nemo,nonexpert,2,True,False,False,1.0
mistral_nemo/nonexpert/2/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,2,True,False,False,1.0
mistral_nemo/nonexpert/2/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,2,True,False,False,1.0
mistral_nemo/nonexpert/2/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,2,True,False,False,1.0
mistral_nemo/nonexpert/2/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,2,True,False,False,1.0
mistral_nemo/nonexpert/2/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,2,False,False,False,0.0
mistral_nemo/nonexpert/2/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,2,,,False,0.25
mistral_nemo/nonexpert/2/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,2,True,False,False,1.0
mistral_nemo/nonexpert/2/wifi_off,wifi_off,mistral_nemo,nonexpert,2,True,False,False,1.0
mistral_nemo/nonexpert/3/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,3,False,False,False,0.0
mistral_nemo/nonexpert/3/cellular_off,cellular_off,mistral_nemo,nonexpert,3,,,False,0.0
mistral_nemo/nonexpert/3/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,3,True,False,False,1.0
mistral_nemo/nonexpert/3/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,3,True,False,False,1.0
mistral_nemo/nonexpert/3/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,3,True,False,False,1.0
mistral_nemo/nonexpert/3/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,3,True,False,False,0.75
mistral_nemo/nonexpert/3/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,3,True,False,False,1.0
mistral_nemo/nonexpert/3/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,3,,,False,0.0
mistral_nemo/nonexpert/3/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,3,True,False,False,0.5
mistral_nemo/nonexpert/3/wifi_off,wifi_off,mistral_nemo,nonexpert,3,True,False,False,1.0
mistral_nemo/nonexpert/4/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,4,True,False,False,0.5
mistral_nemo/nonexpert/4/cellular_off,cellular_off,mistral_nemo,nonexpert,4,True,False,False,1.0
mistral_nemo/nonexpert/4/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,4,True,False,False,1.0
mistral_nemo/nonexpert/4/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,4,True,False,False,1.0
mistral_nemo/nonexpert/4/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,4,True,False,False,1.0
mistral_nemo/nonexpert/4/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,4,True,False,False,1.0
mistral_nemo/nonexpert/4/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,4,False,False,False,0.0
mistral_nemo/nonexpert/4/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,4,,,False,0.0
mistral_nemo/nonexpert/4/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,4,True,False,False,1.0
mistral_nemo/nonexpert/4/wifi_off,wifi_off,mistral_nemo,nonexpert,4,,,False,0.0
mistral_nemo/nonexpert/5/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/5/cellular_off,cellular_off,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/5/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/5/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/5/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/5/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,5,True,False,False,0.75
mistral_nemo/nonexpert/5/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/5/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,5,,,False,0.0
mistral_nemo/nonexpert/5/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/5/wifi_off,wifi_off,mistral_nemo,nonexpert,5,True,False,False,1.0
mistral_nemo/nonexpert/6/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,6,False,False,False,0.0
mistral_nemo/nonexpert/6/cellular_off,cellular_off,mistral_nemo,nonexpert,6,True,False,False,1.0
mistral_nemo/nonexpert/6/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,6,True,False,False,1.0
mistral_nemo/nonexpert/6/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,6,True,False,False,1.0
mistral_nemo/nonexpert/6/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,6,False,False,False,0.0
mistral_nemo/nonexpert/6/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,6,False,False,False,0.5
mistral_nemo/nonexpert/6/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,6,False,False,False,0.0
mistral_nemo/nonexpert/6/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,6,True,False,False,0.75
mistral_nemo/nonexpert/6/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,6,True,False,False,1.0
mistral_nemo/nonexpert/6/wifi_off,wifi_off,mistral_nemo,nonexpert,6,True,False,False,1.0
mistral_nemo/nonexpert/7/add_contact_with_name_and_phone_number,add_contact_with_name_and_phone_number,mistral_nemo,nonexpert,7,True,False,False,1.0
mistral_nemo/nonexpert/7/cellular_off,cellular_off,mistral_nemo,nonexpert,7,True,False,False,1.0
mistral_nemo/nonexpert/7/remove_contact_by_phone,remove_contact_by_phone,mistral_nemo,nonexpert,7,True,False,False,1.0
mistral_nemo/nonexpert/7/remove_contact_with_id,remove_contact_with_id,mistral_nemo,nonexpert,7,True,False,False,0.5
mistral_nemo/nonexpert/7/turn_on_cellular_low_battery_mode,turn_on_cellular_low_battery_mode,mistral_nemo,nonexpert,7,False,False,False,0.3333
mistral_nemo/nonexpert/7/turn_on_location_low_battery_mode,turn_on_location_low_battery_mode,mistral_nemo,nonexpert,7,True,False,False,0.75
mistral_nemo/nonexpert/7/turn_on_wifi_low_battery_mode,turn_on_wifi_low_battery_mode,mistral_nemo,nonexpert,7,False,False,False,0.0
mistral_nemo/nonexpert/7/update_contact_relationship_with_relationship,update_contact_relationship_with_relationship,mistral_nemo,nonexpert,7,True,False,False,1.0
mistral_nemo/nonexpert/7/update_contact_with_id_and_phone_number,update_contact_with_id_and_phone_number,mistral_nemo,nonexpert,7,False,False,False,0.0
mistral_nemo/nonexpert/7/wifi_off,wifi_off,mistral_nemo,nonexpert,7,True,False,False,1.0
