seed,family,method,cost,normalized_cost,planning_ms,execution_ms,probes,recomputed_blocks,retained_hypotheses,fallback,states_evaluated,initial_digest,final_digest,current_ok,state_ok,followup_ok,complete
10008,sparse,ec2,5.4921,0.4411325301204819,0.17334100004973152,0.9665689999565075,3,1,1,False,0,5530a8913b353692eebdcec2381b10dc2a440580b6d8c18a2c6524e4e8624296,edf857a1a02a1c06984cfbe3fa38e080adeca67138438710814b06c4cbd38e07,True,True,True,True
10008,sparse,myopic,4.9787,0.39989558232931727,0.11226800006625126,0.5599299998948482,1,1,4,False,27,5530a8913b353692eebdcec2381b10dc2a440580b6d8c18a2c6524e4e8624296,edf857a1a02a1c06984cfbe3fa38e080adeca67138438710814b06c4cbd38e07,True,True,True,True
10008,sparse,lookahead2,4.9787,0.39989558232931727,0.9719989999439349,0.6403000001000692,1,1,4,False,162,5530a8913b353692eebdcec2381b10dc2a440580b6d8c18a2c6524e4e8624296,edf857a1a02a1c06984cfbe3fa38e080adeca67138438710814b06c4cbd38e07,True,True,True,True
10008,sparse,exact,4.9787,0.39989558232931727,11.638675000085641,0.713270999881388,1,1,4,False,2043,5530a8913b353692eebdcec2381b10dc2a440580b6d8c18a2c6524e4e8624296,edf857a1a02a1c06984cfbe3fa38e080adeca67138438710814b06c4cbd38e07,True,True,True,True
10008,sparse,discard_replay,4.9787,0.39989558232931727,5.620683000074678,0.5890949998956785,1,1,4,False,567,5530a8913b353692eebdcec2381b10dc2a440580b6d8c18a2c6524e4e8624296,edf857a1a02a1c06984cfbe3fa38e080adeca67138438710814b06c4cbd38e07,True,True,True,True
10009,sparse,restart,20.45,1.0,0.0,0.5475920000890255,0,3,12,False,0,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,conservative,20.45,1.0,0.0,0.5038059999833422,0,3,12,False,0,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,point_estimate,6.45,0.3154034229828851,0.0,0.6648480000421841,0,1,12,False,0,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,20f1c77a67f19c72e615d6d5250e74caeca899fd3143975f532980dd25b51b99,False,False,False,False
10009,sparse,random,8.7068,0.425760391198044,0.04570999988118274,0.573079000105281,2,1,2,False,0,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,graph_entropy,13.8973,0.6795745721271393,0.2240959998971448,0.5389390000800631,4,1,1,False,0,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,class_entropy,13.5383,0.6620195599022005,0.12081099998795253,0.6328199999643402,2,1,4,False,0,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,ec2,13.8973,0.6795745721271393,0.26267500004450994,0.6671300000107294,4,1,1,False,0,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,myopic,13.5383,0.6620195599022005,0.1490139999305029,0.6504059999770107,2,1,4,False,41,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,lookahead2,13.5383,0.6620195599022005,1.311787999838998,0.6860700001425357,2,1,4,False,234,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,exact,13.5383,0.6620195599022005,11.243892000038613,0.6335309999485617,2,1,4,False,2043,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10009,sparse,discard_replay,13.5383,0.6620195599022005,5.64528099994277,0.5749230001583783,2,1,4,False,567,6fa47ad713d95e65bf39badc215a73774b9aba6c7ebfeb4aeacdc6563634e892,8d9e3afce49310b2e24856ab988e8aa0f7c4e2017727d9df6d62f69689783455,True,True,True,True
10010,sparse,restart,18.45,1.0,0.0,2.062705000071219,0,3,12,False,0,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,conservative,18.45,1.0,0.0,1.4109170000438098,0,3,12,False,0,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,point_estimate,8.45,0.45799457994579945,0.0,0.49458199998753116,0,1,12,False,0,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,random,15.45,0.8373983739837398,0.06081200001517573,0.7281519999651209,2,2,4,False,0,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,graph_entropy,12.200299999999999,0.6612628726287262,0.224727999921015,0.6151220001129332,4,1,1,False,0,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,class_entropy,11.7144,0.6349268292682927,0.14202299996668444,0.603195000053347,2,1,4,False,0,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,ec2,12.200299999999999,0.6612628726287262,0.19354000005478156,0.6244769999739219,4,1,1,False,0,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,myopic,10.908299999999999,0.5912357723577235,0.10964399996282737,0.6418130000156452,1,1,4,False,27,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,lookahead2,10.274,0.5568563685636856,0.982223000050908,0.6334919999062549,2,1,4,False,208,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,exact,10.274,0.5568563685636856,12.051244000076622,0.7409819999111278,2,1,4,False,2043,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10010,sparse,discard_replay,11.7144,0.6349268292682927,5.851391000078365,0.5863589999535179,2,1,4,False,567,925f46beffcb1fb9e397b9efc98e65415e775f22b761f07ff6fdc74f3920f645,85bfd1ac295f31d97e4f3f05b8be77f747eecb05891e0d45c3049b5907c5f45e,True,True,True,True
10011,sparse,restart,22.45,1.0,0.0,0.5202910000434713,0,3,12,False,0,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,conservative,22.45,1.0,0.0,0.5192690000512812,0,3,12,False,0,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,point_estimate,9.45,0.420935412026726,0.0,0.5327699999497781,0,1,12,False,0,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,2eda70bf648057e51bd56cf971344d3ef293025ee7a8a32262542ecc13299dc6,False,False,False,False
10011,sparse,random,15.188799999999999,0.6765612472160356,0.08766199994170165,0.6833349999624261,3,1,2,False,0,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,graph_entropy,7.228800000000001,0.3219955456570156,0.22438700000293466,0.5260589999807053,3,1,1,False,0,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,class_entropy,6.9769,0.3107750556792873,0.10380499998063897,0.5485440000256858,1,1,4,False,0,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,ec2,7.228800000000001,0.3219955456570156,0.1508769998963544,0.5537900001399976,3,1,1,False,0,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,myopic,8.2875,0.36915367483296213,0.1316369999813105,0.6444480000027397,2,1,4,False,34,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,lookahead2,6.9769,0.3107750556792873,0.6729399998448571,0.5427950001148929,1,1,4,False,162,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,exact,6.9769,0.3107750556792873,12.169182000093315,0.7389889999558363,1,1,4,False,2043,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10011,sparse,discard_replay,6.9769,0.3107750556792873,5.699953999965146,0.5285429999730695,1,1,4,False,567,350a65446fc52bcf193824d4686111b840ef04262319700145f62350b831edf3,77e60b59626bf6542e4be308bf28ad71d917d2a77304e1d1d037b6a72fb585fe,True,True,True,True
10012,sparse,restart,17.45,1.0,0.0,0.5148120000058043,0,3,12,False,0,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,conservative,17.45,1.0,0.0,0.6067400000802081,0,3,12,False,0,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,point_estimate,6.45,0.3696275071633238,0.0,0.5572369999526927,0,1,12,False,0,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,random,9.3243,0.5343438395415473,0.04997500013814715,0.6987889997844832,2,1,4,False,0,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,graph_entropy,7.7095,0.4418051575931232,0.19799800008968305,0.5691029999752573,3,1,1,False,0,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,class_entropy,7.3799,0.4229169054441261,0.08168199997271586,0.5736710000974199,1,1,4,False,0,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,ec2,7.7095,0.4418051575931232,0.16962400002284994,0.5799499999739055,3,1,1,False,0,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,myopic,6.45,0.3696275071633238,0.08270499995433056,0.6143610000890476,1,1,4,False,20,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,lookahead2,6.45,0.3696275071633238,0.5466110000043045,0.6977660000302421,1,1,4,False,136,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,exact,6.45,0.3696275071633238,11.665395000022727,0.6807019999541808,1,1,4,False,2043,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10012,sparse,discard_replay,7.3799,0.4229169054441261,5.746272999999746,0.5982369999628645,1,1,4,False,567,247e7c5c5c78eb46b492abcda21c2c46daa0ef59ee08afe92f4124ca4cc44c7e,6a9a63f2f39e65f6a6613249f35ce028d551bb663a16a43aa18f77cab8a57725,True,True,True,True
10013,sparse,restart,14.45,1.0,0.0,0.5080820000102904,0,3,12,False,0,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,conservative,14.45,1.0,0.0,0.518067000029987,0,3,12,False,0,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,point_estimate,4.45,0.3079584775086505,0.0,0.5232549999618641,0,1,12,False,0,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,random,7.6269,0.5278131487889274,0.07446200004324055,0.774952999904599,2,1,4,False,0,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,graph_entropy,5.819500000000001,0.4027335640138409,0.19495199990160472,0.4765450000832061,3,1,1,False,0,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,class_entropy,5.2491,0.3632595155709343,0.08012099999632483,0.565567999956329,1,1,4,False,0,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,ec2,5.819500000000001,0.4027335640138409,0.17115699984060484,0.5955930001846355,3,1,1,False,0,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,myopic,5.2491,0.3632595155709343,0.48247400002310314,0.5663800000093033,1,1,4,False,27,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,lookahead2,5.2491,0.3632595155709343,0.6601509999200061,0.7507060000762067,1,1,4,False,162,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,exact,5.2491,0.3632595155709343,10.613456999976734,0.6255890000375075,1,1,4,False,2043,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10013,sparse,discard_replay,5.2491,0.3632595155709343,5.692702000033023,0.5567260000134411,1,1,4,False,567,9e297133998dfa4c300b4c7fb9463597d1975cc9e00b477239822ca126b2e121,f15bb73c49158b19562a4eb4b6d91398e9f9fa04cfca442ace590415a59c03d2,True,True,True,True
10014,sparse,restart,23.45,1.0,0.0,0.4983579999588983,0,3,12,False,0,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,conservative,23.45,1.0,0.0,0.6211419999999634,0,3,12,False,0,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,point_estimate,7.45,0.31769722814498935,0.0,0.5088430000341759,0,1,12,False,0,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,89d03cd3372813dd2884860c712b94f241f6c865d79a1aa8331ba1250a997fa5,True,False,False,False
10014,sparse,random,21.8816,0.9331172707889126,0.16792199994597468,0.6492740001249331,4,2,1,False,0,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,graph_entropy,11.2823,0.4811215351812367,0.19282900007056014,0.5714779999834718,3,1,1,False,0,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,class_entropy,10.977599999999999,0.4681279317697228,0.08001100002275052,0.7086420000632643,1,1,4,False,0,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,ec2,11.2823,0.4811215351812367,0.1937509998697351,0.57164800011833,3,1,1,False,0,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,myopic,14.45,0.6162046908315565,0.1332189999629918,0.8725700000695724,2,2,4,False,35,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,lookahead2,10.977599999999999,0.4681279317697228,0.7819419998895683,0.6809630000361722,1,1,4,False,162,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,exact,10.977599999999999,0.4681279317697228,11.034238999968693,0.6024340000294615,1,1,4,False,2043,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10014,sparse,discard_replay,14.3677,0.6126950959488273,5.7184610000149405,0.6562149999354006,2,1,4,False,567,06fc1f5df04d35e4add2693eb3bcaeb90f4dd82d396604cf11f3a833ad9dc265,abea0ee3d0688ad9d5b1ad478578af09c04873e8b7f32d089588de128976b969,True,True,True,True
10015,sparse,restart,17.45,1.0,0.0,0.5181880000009187,0,3,12,False,0,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,conservative,17.45,1.0,0.0,0.5202800000461139,0,3,12,False,0,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,point_estimate,6.45,0.3696275071633238,0.0,0.5199700000275698,0,1,12,False,0,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,random,14.5862,0.8358853868194842,0.07005399993431638,0.7051090000231852,4,2,1,False,0,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,graph_entropy,10.2609,0.5880171919770774,0.21483099999386468,0.6101269999589931,4,1,1,False,0,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,class_entropy,9.729299999999999,0.5575530085959884,0.12499799993292982,0.5734700000630255,2,1,4,False,0,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,ec2,10.2609,0.5880171919770774,0.20849199995609524,0.8399310000868354,4,1,1,False,0,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,myopic,6.45,0.3696275071633238,0.08333599998877617,0.5593280000084633,1,1,4,False,20,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,lookahead2,6.45,0.3696275071633238,0.7354140000188636,0.552117999973234,1,1,4,False,136,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,exact,6.45,0.3696275071633238,12.257113000032405,0.8222339998837924,1,1,4,False,2043,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10015,sparse,discard_replay,9.729299999999999,0.5575530085959884,5.787855000107811,0.5711179998115767,2,1,4,False,567,ac7cb08b39789462d2476ebab096e1dbabeb75b290a416411788ffa231849256,79ca2b9061fae18058ef8ad9d893446b8ddea7d0f8620d597207da201ea29337,True,True,True,True
10016,sparse,restart,19.45,1.0,0.0,0.5001100000754377,0,3,12,False,0,ab473ef586b1f9fc6379ff071b908427da241faad157c00661b66567f2ba5b56,70db2ab5a5cef6c388c3daec93376aeb7bb761dcb0d629621b8111265f74ad09,True,True,True,True
10016,sparse,conservative,19.45,1.0,0.0,0.5458189999671959,0,3,12,False,0,ab473ef586b1f9fc6379ff071b908427da241faad157c00661b66567f2ba5b56,70db2ab5a5cef6c388c3daec93376aeb7bb761dcb0d629621b8111265f74ad09,True,True,True,True
10016,sparse,point_estimate,6.45,0.33161953727506427,0.0,0.5052380000734047,0,1,12,False,0,ab473ef586b1f9fc6379ff071b908427da241faad157c00661b66567f2ba5b56,70db2ab5a5cef6c388c3daec93376aeb7bb761dcb0d629621b8111265f74ad09,True,True,True,True
10016,sparse,random,16.703599999999998,0.858796915167095,0.057556000001568464,0.6763349999800994,2,2,4,False,0,ab473ef586b1f9fc6379ff071b908427da241faad157c00661b66567f2ba5b56,70db2ab5a5cef6c388c3daec93376aeb7bb761dcb0d629621b8111265f74ad09,True,True,True,True
10016,sparse,graph_entropy,8.0722,0.41502313624678666,0.19088499993813457,0.644899000121768,3,1,1,False,0,ab473ef586b1f9fc6379ff071b908427da241faad157c00661b66567f2ba5b56,70db2ab5a5cef6c388c3daec93376aeb7bb761dcb0d629621b8111265f74ad09,True,True,True,True
10016,sparse,class_entropy,7.703600000000001,0.39607197943444733,0.0806109999302862,0.7006520000913952,1,1,4,False,0,ab473ef586b1f9fc6379ff071b908427da241faad157c00661b66567f2ba5b56,70db2ab5a5cef6c388c3daec93376aeb7bb761dcb0d629621b8111265f74ad09,True,True,True,True
