stream,condition,menu,method,step,q,failure,success,credits,budget_after,task_cost,semantic_mismatches,stale_but_correct,fresh_but_wrong,page_error,predicted_failure,planning_seconds,probe_seconds,tool_seconds
22,no_drift,single,task_exact,2,1,0,1,0,6,0.0,0,0,0,0,0.12,7.458031177520752e-06,7.078051567077637e-07,4.37488779425621e-06
22,no_drift,single,task_exact,3,1,0,1,2,4,0.1,0,0,0,0,0.0,7.5409188866615295e-06,1.00000761449337e-06,4.082918167114258e-06
22,no_drift,single,task_exact,4,1,0,1,0,4,0.0,0,0,0,0,0.12,7.333001121878624e-06,5.00120222568512e-07,3.834022209048271e-06
22,no_drift,single,task_exact,5,1,0,1,2,2,0.1,0,0,0,0,0.0,7.2498805820941925e-06,8.330680429935455e-07,3.916909918189049e-06
22,no_drift,single,task_exact,6,1,0,1,0,2,0.0,0,0,0,0,0.12,7.207971066236496e-06,5.00120222568512e-07,3.708992153406143e-06
22,no_drift,single,task_exact,7,1,0,1,2,0,0.1,0,0,0,0,0.0,7.292022928595543e-06,7.920898497104645e-07,3.7921126931905746e-06
23,no_drift,single,task_exact,0,2,0,1,0,8,0.0,0,0,0,0,0.280578,9.54093411564827e-06,7.918570190668106e-07,1.4457851648330688e-05
23,no_drift,single,task_exact,1,4,0,1,2,6,0.1,0,0,0,0,0.040112159999999994,7.916940376162529e-06,1.2081582099199295e-06,1.195794902741909e-05
23,no_drift,single,task_exact,2,4,0,1,0,6,0.0,0,0,0,0,0.16581373598208,7.667113095521927e-06,5.420297384262085e-07,1.13749410957098e-05
23,no_drift,single,task_exact,3,4,0,1,2,4,0.1,0,0,0,0,0.0607406031446016,7.707858458161354e-06,1.125037670135498e-06,1.100008375942707e-05
23,no_drift,single,task_exact,4,4,0,1,0,4,0.0,0,0,0,0,0.17905246450780324,7.3749106377363205e-06,5.420297384262085e-07,1.0832911357283592e-05
23,no_drift,single,task_exact,5,0,0,1,4,0,0.2,0,0,0,0,0.0,7.666880264878273e-06,1.4170072972774506e-06,9.040813893079758e-06
23,no_drift,single,task_exact,6,0,0,1,0,0,0.0,0,0,0,0,0.2256,7.4999406933784485e-06,5.420297384262085e-07,8.207978680729866e-06
23,no_drift,single,task_exact,7,0,0,1,0,0,0.0,0,0,0,0,0.37779455999999995,7.417052984237671e-06,4.998873919248581e-07,7.958151400089264e-06
24,no_drift,single,task_exact,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,1.3582874089479446e-05,1.3329554349184036e-06,2.3624859750270844e-05
24,no_drift,single,task_exact,1,3,0,1,0,8,0.0,0,0,0,0,0.44239993036799996,8.834060281515121e-06,9.171199053525925e-07,1.6958918422460556e-05
24,no_drift,single,task_exact,2,3,0,1,2,6,0.1,0,0,0,0,0.378965540736,8.00006091594696e-06,1.8330756574869156e-06,1.5167053788900375e-05
24,no_drift,single,task_exact,3,3,0,1,4,2,0.2,0,0,0,0,0.12,9.666895493865013e-06,1.9581057131290436e-06,1.4750054106116295e-05
24,no_drift,single,task_exact,4,3,0,1,2,0,0.1,0,0,0,0,0.17235,7.95791856944561e-06,1.2498348951339722e-06,1.4666002243757248e-05
24,no_drift,single,task_exact,5,3,0,1,0,0,0.0,0,0,0,0,0.3779309568,7.707858458161354e-06,6.249174475669861e-07,1.4499993994832039e-05
24,no_drift,single,task_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.5101280185325567,7.791910320520401e-06,7.08969309926033e-07,1.454213634133339e-05
24,no_drift,single,task_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.5976673228779965,7.750000804662704e-06,5.420297384262085e-07,1.3875076547265053e-05
25,no_drift,single,task_exact,0,4,0,1,0,8,0.0,0,0,0,0,0.07344600000000001,1.0041985660791397e-05,9.580980986356735e-07,2.0249979570508003e-05
25,no_drift,single,task_exact,1,4,0,1,0,8,0.0,0,0,0,0,0.12455120409599998,7.95791856944561e-06,6.2515027821064e-07,1.7208047211170197e-05
25,no_drift,single,task_exact,2,4,0,1,2,6,0.1,0,0,0,0,0.044524547712,7.665948942303658e-06,1.4170072972774506e-06,1.6875099390745163e-05
25,no_drift,single,task_exact,3,4,0,1,0,6,0.0,0,0,0,0,0.10039999094712729,7.4999406933784485e-06,5.420297384262085e-07,1.570815220475197e-05
25,no_drift,single,task_exact,4,4,0,1,2,4,0.1,0,0,0,0,0.057618330978241414,7.6249707490205765e-06,1.0409858077764511e-06,1.5208963304758072e-05
25,no_drift,single,task_exact,5,4,0,1,0,4,0.0,0,0,0,0,0.10829672317338361,7.4999406933784485e-06,5.41098415851593e-07,1.550000160932541e-05
25,no_drift,single,task_exact,6,4,0,1,2,2,0.1,0,0,0,0,0.06481415762227456,7.3749106377363205e-06,1.00000761449337e-06,1.570815220475197e-05
25,no_drift,single,task_exact,7,4,0,1,0,2,0.0,0,0,0,0,0.11262884923462092,7.00005330145359e-06,5.420297384262085e-07,3.083306364715099e-05
26,no_drift,single,task_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.18435,1.0458054021000862e-05,9.16188582777977e-07,1.9458122551441193e-05
26,no_drift,single,task_exact,1,0,0,1,0,8,0.0,0,0,0,0,0.31271856,7.875030860304832e-06,7.080379873514175e-07,1.6499776393175125e-05
26,no_drift,single,task_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.708091288805008e-06,2.00001522898674e-06,1.4666933566331863e-05
26,no_drift,single,task_exact,3,0,0,1,0,4,0.0,0,0,0,0,0.18435,7.58306123316288e-06,6.249174475669861e-07,1.4832941815257072e-05
26,no_drift,single,task_exact,4,0,0,1,0,4,0.0,0,0,0,0,0.31271856,7.500173524022102e-06,5.00120222568512e-07,1.495913602411747e-05
26,no_drift,single,task_exact,5,0,0,1,4,0,0.2,0,0,0,0,0.0,7.458031177520752e-06,1.4579854905605316e-06,1.433398574590683e-05
26,no_drift,single,task_exact,6,1,0,1,0,0,0.0,0,0,0,0,0.42677402714112,7.417052984237671e-06,4.998873919248581e-07,5.292007699608803e-06
26,no_drift,single,task_exact,7,0,0,1,0,0,0.0,0,0,0,0,0.31271856,7.457798346877098e-06,5.420297384262085e-07,1.6249949112534523e-05
27,no_drift,single,task_exact,0,1,0,1,0,8,0.0,0,0,0,0,0.12,1.0500196367502213e-05,8.749775588512421e-07,6.749993190169334e-06
27,no_drift,single,task_exact,1,2,0,1,0,8,0.0,0,0,0,0,0.3803642810879999,7.916940376162529e-06,5.830079317092896e-07,1.6167061403393745e-05
27,no_drift,single,task_exact,2,2,0,1,2,6,0.1,0,0,0,0,0.280296286272,7.790978997945786e-06,1.4170072972774506e-06,1.4499993994832039e-05
27,no_drift,single,task_exact,3,2,0,1,0,6,0.0,0,0,0,0,0.4082203911582843,9.207986295223236e-06,6.658956408500671e-07,1.4167046174407005e-05
27,no_drift,single,task_exact,4,4,0,1,2,4,0.1,0,0,0,0,0.03513670586112,8.916947990655899e-06,1.2079253792762756e-06,1.4125136658549309e-05
27,no_drift,single,task_exact,5,1,0,1,0,4,0.0,0,0,0,0,0.12,7.709022611379623e-06,5.00120222568512e-07,4.624947905540466e-06
27,no_drift,single,task_exact,6,1,0,1,2,2,0.1,0,0,0,0,0.0,7.541850209236145e-06,1.0421499609947205e-06,4.084082320332527e-06
27,no_drift,single,task_exact,7,1,0,1,2,0,0.1,0,0,0,0,0.0,9.082956239581108e-06,9.168870747089386e-07,4.250090569257736e-06
28,no_drift,single,task_exact,0,2,0,1,0,8,0.0,0,0,0,0,0.231948,9.624985978007317e-06,7.499475032091141e-07,1.7625046893954277e-05
28,no_drift,single,task_exact,1,2,0,1,0,8,0.0,0,0,0,0,0.3814276308479999,7.5409188866615295e-06,6.670597940683365e-07,1.5124911442399025e-05
28,no_drift,single,task_exact,2,2,0,1,2,6,0.1,0,0,0,0,0.281685381696,7.667113095521927e-06,1.2079253792762756e-06,1.3667158782482147e-05
28,no_drift,single,task_exact,3,0,0,1,2,4,0.1,0,0,0,0,0.12,7.58306123316288e-06,1.0421499609947205e-06,1.0875053703784943e-05
28,no_drift,single,task_exact,4,2,0,1,2,2,0.1,0,0,0,0,0.259611,8.082948625087738e-06,1.0421499609947205e-06,1.5125144273042679e-05
28,no_drift,single,task_exact,5,2,0,1,2,0,0.1,0,0,0,0,0.170646,7.750000804662704e-06,1.1669471859931946e-06,1.5458092093467712e-05
28,no_drift,single,task_exact,6,2,0,1,0,0,0.0,0,0,0,0,0.337161795648,7.95791856944561e-06,7.080379873514175e-07,1.39591284096241e-05
28,no_drift,single,task_exact,7,2,0,1,0,0,0.0,0,0,0,0,0.4484224093021716,7.458031177520752e-06,6.2515027821064e-07,1.337495632469654e-05
29,no_drift,single,task_exact,0,3,0,1,0,8,0.0,0,0,0,0,0.271668,1.0333023965358734e-05,7.909256964921951e-07,1.7750076949596405e-05
29,no_drift,single,task_exact,1,3,0,1,0,8,0.0,0,0,0,0,0.44239993036799996,8.292030543088913e-06,6.668269634246826e-07,1.5167053788900375e-05
29,no_drift,single,task_exact,2,3,0,1,2,6,0.1,0,0,0,0,0.378965540736,7.750000804662704e-06,1.458916813135147e-06,1.3750046491622925e-05
29,no_drift,single,task_exact,3,3,0,1,4,2,0.2,0,0,0,0,0.12,7.792143151164055e-06,1.6249250620603561e-06,1.3333046808838844e-05
29,no_drift,single,task_exact,4,2,0,1,0,2,0.0,0,0,0,0,0.35271072,8.333008736371994e-06,6.249174475669861e-07,1.3292068615555763e-05
29,no_drift,single,task_exact,5,3,0,1,2,0,0.1,0,0,0,0,0.2931033599999999,7.790978997945786e-06,1.0828953236341476e-06,1.2625008821487427e-05
29,no_drift,single,task_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.45348967584767996,9.624985978007317e-06,5.83939254283905e-07,1.3249926269054413e-05
29,no_drift,single,task_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.5589085353559248,7.6249707490205765e-06,5.420297384262085e-07,1.3750046491622925e-05
30,no_drift,single,task_exact,0,4,0,1,0,8,0.0,0,0,0,0,0.140658,1.0333023965358734e-05,8.749775588512421e-07,1.879199407994747e-05
30,no_drift,single,task_exact,1,4,0,1,2,6,0.1,0,0,0,0,0.040112159999999994,8.125090971589088e-06,1.375097781419754e-06,1.5167053788900375e-05
30,no_drift,single,task_exact,2,4,0,1,0,6,0.0,0,0,0,0,0.16581373598208,7.791910320520401e-06,6.668269634246826e-07,1.429184339940548e-05
30,no_drift,single,task_exact,3,4,0,1,2,4,0.1,0,0,0,0,0.0607406031446016,7.667113095521927e-06,1.250067725777626e-06,1.3625016435980797e-05
30,no_drift,single,task_exact,4,4,0,1,0,4,0.0,0,0,0,0,0.17905246450780324,8.916947990655899e-06,5.830079317092896e-07,1.4584045857191086e-05
30,no_drift,single,task_exact,5,3,0,1,4,0,0.2,0,0,0,0,0.20813204966399998,7.833121344447136e-06,1.62515789270401e-06,1.3625016435980797e-05
30,no_drift,single,task_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.3880025147478835,7.666181772947311e-06,6.249174475669861e-07,1.3792188838124275e-05
30,no_drift,single,task_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.507626975931608,7.542083039879799e-06,6.249174475669861e-07,1.3832934200763702e-05
31,no_drift,single,task_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.2256,1.0333023965358734e-05,8.330680429935455e-07,1.6292091459035873e-05
31,no_drift,single,task_exact,1,0,0,1,0,8,0.0,0,0,0,0,0.37779455999999995,8.167000487446785e-06,6.66128471493721e-07,1.4082994312047958e-05
31,no_drift,single,task_exact,2,3,0,1,4,4,0.2,0,0,0,0,0.144639,8.207978680729866e-06,1.7499551177024841e-06,1.737498678267002e-05
31,no_drift,single,task_exact,3,3,0,1,0,4,0.0,0,0,0,0,0.35094289152,7.5409188866615295e-06,5.83939254283905e-07,1.5416881069540977e-05
31,no_drift,single,task_exact,4,3,0,1,0,4,0.0,0,0,0,0,0.4851787515281202,7.541850209236145e-06,5.420297384262085e-07,1.654215157032013e-05
31,no_drift,single,task_exact,5,3,0,1,4,0,0.2,0,0,0,0,0.20813204966399998,7.375143468379974e-06,1.5830155462026596e-06,1.5625031664967537e-05
31,no_drift,single,task_exact,6,3,0,1,0,0,0.0,0,0,0,0,0.3880025147478835,8.207978680729866e-06,6.249174475669861e-07,1.5999889001250267e-05
31,no_drift,single,task_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.507626975931608,7.6249707490205765e-06,5.41098415851593e-07,1.4791963621973991e-05
32,fast_drift,single,task_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.18435,1.037493348121643e-05,8.749775588512421e-07,1.1542113497853279e-05
32,fast_drift,single,task_exact,1,0,0,1,0,8,0.0,0,0,0,0,0.31271856,8.249888196587563e-06,6.249174475669861e-07,9.33394767343998e-06
32,fast_drift,single,task_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.666880264878273e-06,1.708976924419403e-06,8.37491825222969e-06
32,fast_drift,single,task_exact,3,0,0,1,0,4,0.0,0,0,0,0,0.18435,7.792143151164055e-06,5.417969077825546e-07,8.37491825222969e-06
32,fast_drift,single,task_exact,4,0,1,0,0,4,1.0,1,0,0,0,0.31271856,7.416820153594017e-06,5.408655852079391e-07,6.207963451743126e-06
32,fast_drift,single,task_exact,5,0,0,1,4,0,0.2,0,0,0,0,0.0,7.4589625000953674e-06,1.375097781419754e-06,8.5409265011549e-06
32,fast_drift,single,task_exact,6,0,0,1,0,0,0.0,0,0,0,0,0.2256,7.58306123316288e-06,5.830079317092896e-07,7.95791856944561e-06
32,fast_drift,single,task_exact,7,0,0,1,0,0,0.0,0,0,0,0,0.37779455999999995,7.417052984237671e-06,5.417969077825546e-07,8.290866389870644e-06
33,fast_drift,single,task_exact,0,1,1,0,0,8,1.0,1,0,0,0,0.12,1.0082963854074478e-05,7.920898497104645e-07,6.707850843667984e-06
33,fast_drift,single,task_exact,1,1,0,1,2,6,0.1,0,0,0,0,0.0,7.709022611379623e-06,1.334119588136673e-06,5.082925781607628e-06
33,fast_drift,single,task_exact,2,2,1,0,4,2,1.2,1,0,0,0,0.0675,7.833121344447136e-06,1.5830155462026596e-06,1.3999873772263527e-05
33,fast_drift,single,task_exact,3,2,1,0,0,2,1.0,3,0,0,0,0.27254387999999996,7.916940376162529e-06,5.83939254283905e-07,1.4750054106116295e-05
33,fast_drift,single,task_exact,4,2,1,0,0,2,1.0,3,0,0,0,0.4079187288268799,7.875030860304832e-06,5.830079317092896e-07,1.3666925951838493e-05
33,fast_drift,single,task_exact,5,2,1,0,2,0,1.1,2,0,0,0,0.30577125756671997,7.875030860304832e-06,1.1248048394918442e-06,8.833128958940506e-06
33,fast_drift,single,task_exact,6,2,1,0,0,0,1.0,2,0,0,0,0.424761108032296,7.542083039879799e-06,5.420297384262085e-07,8.167000487446785e-06
33,fast_drift,single,task_exact,7,2,0,1,0,0,0.0,1,1,0,0,0.5079423597407561,7.667113095521927e-06,5.00120222568512e-07,8.958159014582634e-06
34,fast_drift,single,task_exact,0,2,1,0,0,8,1.0,1,0,0,0,0.280578,9.916955605149269e-06,7.909256964921951e-07,1.9707949832081795e-05
34,fast_drift,single,task_exact,1,2,1,0,0,8,1.0,1,0,0,0,0.4552693601279999,8.124858140945435e-06,6.668269634246826e-07,1.7041806131601334e-05
34,fast_drift,single,task_exact,2,2,0,1,4,4,0.2,0,0,0,0,0.16655399999999998,7.666880264878273e-06,1.708976924419403e-06,1.3750046491622925e-05
34,fast_drift,single,task_exact,3,2,0,1,0,4,0.0,0,0,0,0,0.378250595328,7.583992555737495e-06,5.420297384262085e-07,1.295912079513073e-05
34,fast_drift,single,task_exact,4,2,1,0,0,4,1.0,1,0,0,0,0.5147047587582688,7.666880264878273e-06,5.420297384262085e-07,1.650000922381878e-05
34,fast_drift,single,task_exact,5,2,0,1,4,0,0.2,0,0,0,0,0.239667208704,7.4999406933784485e-06,1.5830155462026596e-06,1.5167053788900375e-05
34,fast_drift,single,task_exact,6,2,0,1,0,0,0.0,0,0,0,0,0.4211265205347041,8.167000487446785e-06,5.827751010656357e-07,1.2709060683846474e-05
34,fast_drift,single,task_exact,7,2,1,0,0,0,1.0,1,0,0,0,0.5407954723073898,9.790994226932526e-06,7.920898497104645e-07,1.5832949429750443e-05
35,fast_drift,single,task_exact,0,3,1,0,0,8,1.0,1,0,0,0,0.197928,1.2208009138703346e-05,8.749775588512421e-07,1.570815220475197e-05
35,fast_drift,single,task_exact,1,3,0,1,2,6,0.1,0,0,0,0,0.16844255999999996,8.208910003304482e-06,1.4170072972774506e-06,1.9333092495799065e-05
35,fast_drift,single,task_exact,2,3,1,0,0,6,1.0,1,0,0,0,0.30352907593728,7.916940376162529e-06,6.2515027821064e-07,1.1665979400277138e-05
35,fast_drift,single,task_exact,3,3,1,0,0,6,1.0,1,0,0,0,0.39620028596161605,7.834052667021751e-06,5.83939254283905e-07,1.0624993592500687e-05
35,fast_drift,single,task_exact,4,3,0,1,4,2,0.2,0,0,0,0,0.12246403679999998,8.082948625087738e-06,1.750187948346138e-06,1.700012944638729e-05
35,fast_drift,single,task_exact,5,3,0,1,0,2,0.0,0,0,0,0,0.27891360942796795,7.790978997945786e-06,5.420297384262085e-07,1.6750069335103035e-05
35,fast_drift,single,task_exact,6,1,0,1,2,0,0.1,0,0,0,0,0.0,7.916940376162529e-06,1.0409858077764511e-06,4.62518073618412e-06
35,fast_drift,single,task_exact,7,1,1,0,0,0,1.0,1,0,0,0,0.12,7.833121344447136e-06,5.830079317092896e-07,4.458008334040642e-06
36,fast_drift,single,task_exact,0,4,0,1,0,8,0.0,2,1,0,0,0.07344600000000001,1.3041077181696892e-05,8.330680429935455e-07,1.8249964341521263e-05
36,fast_drift,single,task_exact,1,4,1,0,0,8,1.0,3,0,0,0,0.12455120409599998,7.790978997945786e-06,6.670597940683365e-07,1.3499986380338669e-05
36,fast_drift,single,task_exact,2,4,0,1,2,6,0.1,2,1,0,0,0.044524547712,7.62520357966423e-06,1.1669471859931946e-06,1.1625001206994057e-05
36,fast_drift,single,task_exact,3,4,0,1,0,6,0.0,3,1,0,0,0.10039999094712729,7.874798029661179e-06,6.2515027821064e-07,1.0291812941432e-05
36,fast_drift,single,task_exact,4,4,0,1,2,4,0.1,0,0,0,0,0.057618330978241414,1.0624993592500687e-05,1.209089532494545e-06,1.3208016753196716e-05
36,fast_drift,single,task_exact,5,4,0,1,0,4,0.0,0,0,0,0,0.06388612999333655,7.5409188866615295e-06,5.420297384262085e-07,1.2457836419343948e-05
36,fast_drift,single,task_exact,6,3,0,1,4,0,0.2,0,0,0,0,0.1089,7.458031177520752e-06,1.6249250620603561e-06,1.2749806046485901e-05
36,fast_drift,single,task_exact,7,3,0,1,0,0,0.0,0,0,0,0,0.26645057279999995,7.583992555737495e-06,5.00120222568512e-07,1.3042008504271507e-05
37,fast_drift,single,task_exact,0,0,0,1,0,8,0.0,0,0,0,0,0.18435,9.999843314290047e-06,8.749775588512421e-07,1.3459008187055588e-05
37,fast_drift,single,task_exact,1,0,0,1,0,8,0.0,0,0,0,0,0.31271856,7.6249707490205765e-06,6.2515027821064e-07,1.091696321964264e-05
37,fast_drift,single,task_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.416820153594017e-06,1.7080456018447876e-06,1.13749410957098e-05
37,fast_drift,single,task_exact,3,0,1,0,0,4,1.0,1,0,0,0,0.18434999999999999,7.4589625000953674e-06,4.998873919248581e-07,8.082948625087738e-06
37,fast_drift,single,task_exact,4,0,1,0,0,4,1.0,2,0,0,0,0.31271856,7.292022928595543e-06,5.420297384262085e-07,8.5409265011549e-06
37,fast_drift,single,task_exact,5,0,0,1,4,0,0.2,0,0,0,0,0.0,7.4589625000953674e-06,1.334119588136673e-06,1.0750023648142815e-05
37,fast_drift,single,task_exact,6,0,0,1,0,0,0.0,0,0,0,0,0.2256,7.292022928595543e-06,5.41098415851593e-07,9.916024282574654e-06
37,fast_drift,single,task_exact,7,3,0,1,0,0,0.0,1,1,0,0,0.5252134091646439,7.166992872953415e-06,4.5797787606716156e-07,1.3415934517979622e-05
38,fast_drift,single,task_exact,0,1,1,0,0,8,1.0,1,0,0,0,0.12,9.833835065364838e-06,8.749775588512421e-07,6.500165909528732e-06
38,fast_drift,single,task_exact,1,0,1,0,0,8,1.0,1,0,0,0,0.31271856,8.00006091594696e-06,5.83939254283905e-07,1.49579718708992e-05
38,fast_drift,single,task_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.583992555737495e-06,1.6668345779180527e-06,1.5709083527326584e-05
38,fast_drift,single,task_exact,3,0,1,0,0,4,1.0,1,0,0,1,0.2256,7.6249707490205765e-06,5.830079317092896e-07,2.874992787837982e-06
38,fast_drift,single,task_exact,4,0,1,0,0,4,1.0,1,0,0,0,0.37779455999999995,7.667113095521927e-06,4.998873919248581e-07,8.37491825222969e-06
38,fast_drift,single,task_exact,5,0,0,1,4,0,0.2,0,0,0,0,0.0,7.375143468379974e-06,1.416075974702835e-06,1.5459023416042328e-05
38,fast_drift,single,task_exact,6,0,1,0,0,0,1.0,1,0,0,1,0.2256,7.4999406933784485e-06,5.00120222568512e-07,2.7080532163381577e-06
38,fast_drift,single,task_exact,7,0,1,0,0,0,1.0,1,0,0,1,0.37779455999999995,7.375143468379974e-06,4.5797787606716156e-07,2.4158507585525513e-06
39,fast_drift,single,task_exact,0,2,0,1,0,8,0.0,0,0,0,0,0.280578,9.709037840366364e-06,7.499475032091141e-07,1.5625031664967537e-05
39,fast_drift,single,task_exact,1,2,0,1,0,8,0.0,0,0,0,0,0.4552693601279999,7.875030860304832e-06,6.249174475669861e-07,1.258309930562973e-05
39,fast_drift,single,task_exact,2,0,0,1,4,4,0.2,0,0,0,0,0.0,7.958151400089264e-06,1.6668345779180527e-06,9.541865438222885e-06
39,fast_drift,single,task_exact,3,2,0,1,0,4,0.0,1,1,0,0,0.378250595328,7.4999406933784485e-06,5.827751010656357e-07,1.191697083413601e-05
39,fast_drift,single,task_exact,4,2,1,0,0,4,1.0,2,0,0,0,0.5147047587582688,7.4999406933784485e-06,5.420297384262085e-07,1.6249949112534523e-05
39,fast_drift,single,task_exact,5,2,0,1,4,0,0.2,1,1,0,0,0.239667208704,7.541151717305183e-06,1.4170072972774506e-06,1.1292053386569023e-05
39,fast_drift,single,task_exact,6,2,0,1,0,0,0.0,1,1,0,0,0.37951397640555723,7.750000804662704e-06,5.41098415851593e-07,1.095794141292572e-05
39,fast_drift,single,task_exact,7,2,0,1,0,0,0.0,1,1,0,0,0.47528776749246726,7.6249707490205765e-06,5.00120222568512e-07,1.1292053386569023e-05
40,fast_drift,single,task_exact,0,3,0,1,0,8,0.0,0,0,0,0,0.20403,1.0041985660791397e-05,8.749775588512421e-07,2.02918890863657e-05
40,fast_drift,single,task_exact,1,2,0,1,0,8,0.0,1,1,0,0,0.3803642810879999,8.082948625087738e-06,6.249174475669861e-07,1.4791963621973991e-05
40,fast_drift,single,task_exact,2,2,0,1,2,6,0.1,0,0,0,0,0.280296286272,7.542083039879799e-06,1.2919772416353226e-06,1.633400097489357e-05
40,fast_drift,single,task_exact,3,2,0,1,0,6,0.0,0,0,0,0,0.4082203911582843,8.499948307871819e-06,5.830079317092896e-07,1.6292091459035873e-05
40,fast_drift,single,task_exact,4,2,0,1,2,4,0.1,0,0,0,0,0.36176778375936,7.58306123316288e-06,1.0828953236341476e-06,1.5541911125183105e-05
40,fast_drift,single,task_exact,5,2,1,0,4,0,1.2,1,0,0,0,0.07125,8.791917935013771e-06,1.62515789270401e-06,1.60830095410347e-05
40,fast_drift,single,task_exact,6,2,1,0,0,0,1.0,2,0,0,0,0.27581747999999995,7.666181772947311e-06,6.249174475669861e-07,1.0999850928783417e-05
40,fast_drift,single,task_exact,7,2,1,0,0,0,1.0,1,0,0,0,0.40933105064447994,7.708091288805008e-06,5.830079317092896e-07,1.591700129210949e-05
41,fast_drift,single,task_exact,0,4,0,1,0,8,0.0,2,1,0,0,0.024477,1.0249903425574303e-05,8.752103894948959e-07,1.687486656010151e-05
41,fast_drift,single,task_exact,1,4,0,1,0,8,0.0,3,1,0,0,0.040771517951999986,7.95791856944561e-06,5.830079317092896e-07,1.237494871020317e-05
41,fast_drift,single,task_exact,2,4,0,1,0,8,0.0,2,1,0,0,0.051871012274737144,7.58306123316288e-06,5.420297384262085e-07,1.337495632469654e-05
41,fast_drift,single,task_exact,3,0,0,1,4,4,0.2,0,0,0,0,0.0,7.709022611379623e-06,1.7499551177024841e-06,1.1208001524209976e-05
41,fast_drift,single,task_exact,4,0,0,1,0,4,0.0,0,0,0,0,0.18435,7.791910320520401e-06,5.420297384262085e-07,1.070881262421608e-05
